,CLIENTNUM,Current_customer,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Current_customer_Num
5581,1644,y,52,0,2,3,1,4,0,41,4,2,2,5616.0,2410,3206.0,0.962,3410,62,0.59,0.429,1
5582,1825,y,50,0,1,6,1,1,0,40,6,2,2,2661.0,1575,1086.0,0.735,4615,82,0.708,0.592,1
5583,3758,y,38,1,1,0,1,2,0,36,4,1,2,2836.0,862,1974.0,0.772,4121,83,0.694,0.304,1
5584,9600,y,50,0,2,3,1,1,0,45,6,3,3,1438.3,0,1438.3,0.707,4670,82,0.864,0.0,1
5585,7170,y,51,0,2,1,2,5,0,45,6,3,1,2109.0,683,1426.0,0.593,4321,58,0.812,0.324,1
5586,5309,y,48,1,2,2,2,2,0,40,4,5,4,14951.0,1413,13538.0,0.784,3899,68,1.061,0.095,1
5587,6607,y,47,1,3,6,1,2,0,36,5,3,2,1591.0,894,697.0,0.786,3698,79,1.026,0.562,1
5588,6101,n,51,0,2,1,0,5,0,40,6,3,4,8930.0,2517,6413.0,0.661,2167,38,0.357,0.282,0
5589,4666,y,36,0,1,5,2,5,0,36,6,3,1,4685.0,1626,3059.0,0.945,4560,81,0.588,0.347,1
5590,3313,y,45,0,5,4,1,5,0,29,5,3,1,2555.0,681,1874.0,0.576,4888,78,0.814,0.267,1
5591,8082,y,53,0,1,2,2,4,0,43,6,3,2,2172.0,644,1528.0,0.673,4657,82,0.907,0.297,1
5592,10108,n,54,0,1,5,1,5,0,50,4,0,3,2912.0,0,2912.0,0.621,2465,54,1.077,0.0,0
5593,6213,y,53,0,3,2,1,4,0,35,4,3,1,3390.0,2180,1210.0,0.877,4585,78,0.95,0.643,1
5594,4095,y,47,0,4,1,2,4,0,36,4,3,2,2193.0,1084,1109.0,0.974,4755,81,0.761,0.494,1
5595,6426,y,51,0,2,2,1,5,0,36,5,3,3,17412.0,730,16682.0,0.837,4997,84,0.615,0.042,1
5596,6379,y,40,0,4,0,2,4,0,20,4,3,2,2801.0,1731,1070.0,0.644,4568,83,0.93,0.618,1
5597,8591,y,43,1,3,4,2,2,0,31,4,2,1,11186.0,2231,8955.0,0.708,3692,84,0.647,0.199,1
5598,5699,y,50,0,1,2,2,4,0,39,4,5,2,2434.0,1340,1094.0,0.668,4498,76,0.81,0.551,1
5599,3037,n,53,0,3,1,2,5,0,43,3,3,2,1790.0,1474,316.0,0.595,2128,40,0.429,0.823,0
5600,8924,y,59,0,1,3,2,4,0,53,4,3,3,2716.0,1740,976.0,0.65,4208,69,0.568,0.641,1
5601,9604,y,49,0,0,6,2,5,0,43,6,3,3,2874.0,0,2874.0,0.676,4617,89,0.78,0.0,1
5602,7405,n,47,0,1,2,1,1,0,35,3,3,5,1438.3,0,1438.3,0.809,2276,40,0.538,0.0,0
5603,983,y,56,1,2,2,2,2,0,36,3,2,2,18776.0,0,18776.0,0.81,4464,75,0.596,0.0,1
5604,5808,y,48,0,1,6,1,5,0,41,3,2,2,1438.3,1197,241.3,0.917,4916,78,0.696,0.832,1
5605,2427,n,55,1,0,3,0,3,0,44,4,3,3,19793.0,2488,17305.0,0.594,2186,44,0.467,0.126,0
5606,8243,y,34,0,4,2,2,1,0,28,5,2,3,2472.0,1899,573.0,0.77,4408,86,0.792,0.768,1
5607,2738,y,58,0,2,3,1,5,0,50,3,2,3,12362.0,0,12362.0,0.635,4537,72,0.636,0.0,1
5608,8695,y,39,0,2,0,1,1,0,29,5,3,2,1438.3,722,716.3,0.894,4983,53,1.12,0.502,1
5609,6548,y,47,0,4,2,1,4,0,37,4,3,3,3189.0,1863,1326.0,0.77,4805,76,0.949,0.584,1
5610,9252,y,47,0,2,5,2,4,0,41,4,2,2,2092.0,1575,517.0,0.838,5124,70,0.522,0.753,1
5611,8660,y,37,0,2,3,1,1,0,26,3,2,3,2946.0,2517,429.0,0.841,5259,89,0.78,0.854,1
5612,4220,y,41,0,4,5,3,1,0,29,4,3,2,2430.0,0,2430.0,0.569,4334,71,0.578,0.0,1
5613,3870,y,50,0,1,2,1,4,0,36,3,1,2,4143.0,1888,2255.0,0.561,3940,74,0.805,0.456,1
5614,1714,n,46,0,1,0,3,5,0,35,5,3,3,2197.0,461,1736.0,0.636,1955,42,0.448,0.21,0
5615,2857,y,53,0,2,5,2,5,0,36,5,2,3,9314.0,1761,7553.0,0.562,3696,80,0.778,0.189,1
5616,5246,n,53,0,4,1,1,4,0,37,6,2,2,3719.0,2517,1202.0,0.666,2587,43,0.536,0.677,0
5617,5289,n,59,0,0,6,1,5,0,49,5,2,4,6996.0,0,6996.0,0.871,2384,33,0.375,0.0,0
5618,9762,n,63,1,0,1,2,5,0,47,6,4,3,7306.0,0,7306.0,0.875,2445,43,0.593,0.0,0
5619,942,n,41,0,1,1,0,4,0,30,3,3,1,2029.0,621,1408.0,1.001,3142,37,0.85,0.306,0
5620,9017,n,51,0,1,2,1,4,3,45,6,3,3,13199.0,781,12418.0,0.411,1927,44,0.63,0.059,0
5621,1163,y,38,0,2,2,1,4,0,29,6,1,1,3304.0,1338,1966.0,0.615,5178,79,0.756,0.405,1
5622,1332,y,40,0,3,1,1,4,0,30,6,3,2,3125.0,2041,1084.0,0.675,4372,68,0.659,0.653,1
5623,2502,y,51,0,2,1,2,4,0,40,3,3,3,1438.3,1153,285.3,0.866,4263,84,0.909,0.802,1
5624,4631,y,41,1,5,2,2,3,0,28,3,2,0,2491.0,1979,512.0,0.629,1911,35,0.75,0.794,1
5625,6520,n,58,0,0,3,2,4,0,46,5,4,2,1977.0,0,1977.0,0.868,2341,37,0.37,0.0,0
5626,1001,n,33,0,2,2,2,4,0,24,6,2,3,1806.0,0,1806.0,0.983,2833,43,0.654,0.0,0
5627,7927,y,38,0,3,2,2,4,0,22,4,3,3,1938.0,1175,763.0,0.85,4606,75,0.875,0.606,1
5628,6562,y,42,0,4,4,1,4,0,36,4,2,3,3188.0,2002,1186.0,0.825,4606,83,0.804,0.628,1
5629,6529,y,44,0,2,3,2,4,0,29,6,1,2,2288.0,1505,783.0,0.788,4396,68,0.659,0.658,1
5630,2450,y,44,0,1,2,3,4,0,32,3,3,3,1780.0,1338,442.0,0.966,4268,87,0.673,0.752,1
5631,9496,y,47,0,2,0,1,5,0,42,3,3,3,2373.0,1480,893.0,0.631,4228,63,0.658,0.624,1
5632,9951,n,41,1,4,5,1,3,0,37,1,2,2,23250.0,0,23250.0,0.564,2205,43,0.654,0.0,0
5633,2792,n,47,1,3,5,2,0,0,36,3,3,4,34516.0,0,34516.0,0.517,2020,33,0.375,0.0,0
5634,2444,y,48,1,5,2,1,3,0,42,6,3,3,12882.0,1402,11480.0,0.783,4407,84,0.647,0.109,1
5635,2694,y,54,1,3,6,1,2,0,39,4,3,4,6348.0,798,5550.0,1.042,4135,71,0.972,0.126,1
5636,6297,y,59,0,1,2,3,4,0,36,5,1,3,2621.0,2486,135.0,0.755,4955,78,0.733,0.948,1
5637,8172,n,33,0,2,5,3,1,0,22,4,2,2,1843.0,1293,550.0,0.349,2077,61,0.694,0.702,0
5638,1872,y,44,0,4,0,2,4,0,31,3,3,2,3228.0,0,3228.0,0.747,4524,70,0.667,0.0,1
5639,8860,y,43,0,4,2,2,1,0,35,5,2,2,2303.0,722,1581.0,0.807,4469,80,0.778,0.314,1
5640,6704,y,42,1,2,6,2,3,0,30,4,2,1,29195.0,892,28303.0,0.565,4411,67,0.763,0.031,1
5641,749,n,41,0,2,2,1,1,0,36,5,2,4,2990.0,1828,1162.0,0.488,2265,41,0.414,0.611,0
5642,7285,y,55,0,3,3,2,1,0,42,3,3,2,2873.0,2455,418.0,1.0,4563,72,0.756,0.855,1
5643,3887,y,50,1,0,4,1,3,0,36,5,1,3,28253.0,0,28253.0,0.479,4525,67,0.763,0.0,1
5644,1846,y,53,0,3,2,1,5,0,45,6,1,3,1882.0,0,1882.0,0.8,5221,87,0.891,0.0,1
5645,3034,y,33,1,2,3,1,3,0,23,6,2,2,1630.0,0,1630.0,0.605,4426,91,0.784,0.0,1
5646,810,y,51,1,2,6,2,3,0,36,3,1,2,4546.0,0,4546.0,0.651,3739,53,0.963,0.0,1
5647,617,y,58,0,2,3,2,5,0,46,6,2,2,2395.0,1345,1050.0,0.811,4983,84,0.867,0.562,1
5648,783,n,45,1,3,3,3,3,0,36,4,3,2,3845.0,0,3845.0,0.595,2174,39,0.393,0.0,0
5649,4264,y,56,0,3,2,2,4,0,36,4,2,2,2836.0,1362,1474.0,0.661,4192,90,0.731,0.48,1
5650,283,n,44,0,2,3,2,4,0,31,3,3,3,1506.0,168,1338.0,0.671,2312,44,0.467,0.112,0
5651,878,y,48,0,5,2,2,4,0,38,5,3,2,1605.0,1300,305.0,0.95,4495,67,0.718,0.81,1
5652,2956,n,53,1,1,3,2,3,0,36,3,2,2,11778.0,0,11778.0,0.603,2147,44,0.375,0.0,0
5653,1023,y,55,0,1,3,1,4,0,36,5,1,1,2747.0,0,2747.0,0.834,5032,84,0.68,0.0,1
5654,1935,y,49,1,3,0,1,2,0,39,5,3,3,2501.0,0,2501.0,0.832,4837,87,0.74,0.0,1
5655,7359,y,64,1,1,2,2,4,0,52,5,3,2,2563.0,2242,321.0,1.114,3942,84,0.826,0.875,1
5656,4860,n,47,1,3,5,2,2,0,36,3,2,4,1659.0,1544,115.0,0.408,1920,39,0.345,0.931,0
5657,5296,y,56,0,2,5,1,5,0,43,6,3,2,3068.0,1765,1303.0,0.853,4611,73,0.698,0.575,1
5658,4347,y,60,0,0,0,0,4,0,50,5,3,2,3426.0,1650,1776.0,0.622,4467,69,1.029,0.482,1
5659,4948,n,59,0,1,2,2,4,0,49,4,3,4,3214.0,424,2790.0,0.877,2720,53,0.71,0.132,0
5660,7770,n,50,1,2,2,1,3,0,31,3,3,3,12906.0,321,12585.0,0.76,2078,62,0.55,0.025,0
5661,7141,n,59,0,1,2,2,5,0,49,3,4,6,8708.0,1091,7617.0,0.904,2508,49,0.885,0.125,0
5662,3971,n,52,1,2,6,1,3,0,41,6,4,3,7904.0,0,7904.0,0.712,2094,32,0.231,0.0,0
5663,144,y,48,0,2,1,0,5,0,37,6,2,0,4549.0,1313,3236.0,0.777,4782,88,0.66,0.289,1
5664,422,n,46,0,3,0,1,4,0,36,5,2,2,1438.3,1214,224.3,0.783,2445,39,0.444,0.844,0
5665,3974,y,49,0,3,3,1,4,0,36,3,1,3,4476.0,1492,2984.0,0.933,4603,87,0.706,0.333,1
5666,8774,y,44,0,3,0,0,5,0,38,5,3,2,2002.0,1448,554.0,0.734,3406,62,0.632,0.723,1
5667,430,y,40,1,4,3,1,3,0,21,3,2,3,11502.0,2066,9436.0,0.889,4786,85,1.125,0.18,1
5668,9642,n,44,1,4,1,1,0,0,39,4,3,2,7924.0,2517,5407.0,0.663,2393,37,0.682,0.318,0
5669,7459,y,39,1,1,2,2,0,0,28,4,2,2,16199.0,0,16199.0,0.771,4254,82,0.673,0.0,1
5670,1747,y,43,1,2,5,0,3,0,34,5,3,2,1452.0,0,1452.0,0.97,4571,72,0.846,0.0,1
5671,2017,n,37,0,3,3,2,5,0,18,4,1,3,2179.0,0,2179.0,0.725,2568,48,0.297,0.0,0
5672,5422,n,35,1,3,1,1,3,0,30,5,3,4,13590.0,1528,12062.0,0.728,2137,52,0.486,0.112,0
5673,2221,n,31,0,1,6,2,4,0,20,3,1,2,1695.0,0,1695.0,0.561,2428,43,0.593,0.0,0
5674,4185,y,53,0,4,2,1,4,0,46,6,3,3,4430.0,1579,2851.0,0.836,4833,82,0.673,0.356,1
5675,7912,y,49,0,3,2,1,4,0,35,3,3,3,2919.0,2032,887.0,0.654,4937,75,0.667,0.696,1
5676,4313,y,49,0,2,2,1,4,0,39,3,3,3,2796.0,1035,1761.0,0.664,4869,78,0.857,0.37,1
5677,4472,n,41,0,2,2,1,4,0,31,3,3,3,2580.0,2137,443.0,1.056,2981,40,0.481,0.828,0
5678,1732,y,43,1,1,3,2,2,0,31,5,3,2,2834.0,1720,1114.0,0.62,4581,70,0.591,0.607,1
5679,8485,y,44,0,3,6,0,4,0,24,4,1,2,2617.0,1508,1109.0,1.393,4400,60,0.818,0.576,1
5680,6939,y,48,0,4,2,2,4,0,41,3,3,2,1522.0,1273,249.0,0.735,5005,77,0.674,0.836,1
5681,2819,n,41,1,4,2,3,1,3,32,4,2,4,16509.0,425,16084.0,0.356,1740,43,0.387,0.026,0
5682,662,n,40,1,4,3,3,1,0,32,1,2,3,7316.0,1335,5981.0,0.563,1849,50,0.471,0.182,0
5683,1240,y,44,0,2,5,2,5,0,37,5,1,2,7627.0,1742,5885.0,0.771,4349,75,0.705,0.228,1
5684,3220,y,44,1,3,6,1,1,0,36,4,2,3,9465.0,0,9465.0,0.657,3675,59,1.107,0.0,1
5685,7380,y,48,1,3,0,1,4,0,36,3,1,2,8795.0,1318,7477.0,0.563,4681,74,0.682,0.15,1
5686,2680,n,40,1,2,6,2,2,0,27,6,2,3,12283.0,0,12283.0,0.413,1993,41,0.323,0.0,0
5687,6423,y,34,0,2,0,2,4,0,20,5,2,3,2715.0,1503,1212.0,0.704,4177,68,0.659,0.554,1
5688,211,y,44,0,3,6,1,5,0,25,6,1,3,19897.0,2232,17665.0,0.672,3979,63,0.5,0.112,1
5689,4525,y,44,0,2,5,2,4,0,36,5,2,2,2097.0,1224,873.0,0.819,5059,79,0.681,0.584,1
5690,8357,y,41,0,2,2,2,4,0,30,3,2,2,3028.0,2270,758.0,0.804,4727,78,0.66,0.75,1
5691,6577,y,34,0,2,0,2,4,0,22,5,2,0,1695.0,761,934.0,0.797,4905,91,0.75,0.449,1
5692,2875,n,41,0,3,2,1,4,0,33,6,3,5,1438.3,0,1438.3,0.305,1813,51,0.759,0.0,0
5693,1494,y,37,0,1,2,2,4,0,28,4,3,3,1438.3,599,839.3,0.897,5136,76,0.9,0.416,1
5694,9618,n,55,1,2,6,0,0,0,50,5,4,3,24250.0,278,23972.0,0.647,2153,41,0.577,0.011,0
5695,3657,y,49,0,2,2,2,5,0,38,6,3,3,5076.0,871,4205.0,0.693,4115,72,0.6,0.172,1
5696,1309,y,40,0,2,2,2,5,0,27,4,2,3,4438.0,1513,2925.0,0.807,3895,75,0.829,0.341,1
5697,3756,y,36,0,3,0,2,4,0,36,5,2,3,1964.0,0,1964.0,0.776,4240,60,0.622,0.0,1
5698,253,y,53,0,0,3,2,4,0,44,4,1,1,1904.0,886,1018.0,0.695,4798,85,0.809,0.465,1
5699,471,y,46,0,1,2,1,1,0,26,6,3,0,2933.0,1569,1364.0,0.648,4956,92,0.673,0.535,1
5700,5545,y,55,0,0,2,2,5,0,44,6,1,3,18202.0,1841,16361.0,0.76,3551,68,0.7,0.101,1
5701,2159,y,47,1,5,2,1,3,3,36,3,3,1,34516.0,760,33756.0,0.407,3756,67,0.558,0.022,1
5702,137,y,52,0,3,2,1,4,0,44,5,5,3,2421.0,2312,109.0,0.674,4219,69,0.605,0.955,1
5703,6203,y,44,0,2,1,0,4,0,34,3,1,2,2406.0,1491,915.0,0.606,4625,91,0.685,0.62,1
5704,6497,y,51,0,2,3,2,1,0,37,5,1,1,2621.0,2426,195.0,0.727,4885,74,1.114,0.926,1
5705,827,y,34,0,0,6,1,4,0,26,5,3,1,2291.0,0,2291.0,0.892,5409,82,0.822,0.0,1
5706,974,y,46,0,4,3,3,1,0,38,6,2,0,3645.0,1179,2466.0,0.559,4680,87,0.933,0.323,1
5707,2662,y,37,0,2,2,2,1,0,24,4,3,1,3375.0,1730,1645.0,0.514,4341,64,0.684,0.513,1
5708,9688,y,47,1,3,6,2,0,0,42,5,3,2,8856.0,1433,7423.0,0.811,5072,77,0.711,0.162,1
5709,51,y,36,0,5,6,2,4,0,24,3,1,1,2980.0,2093,887.0,0.522,4132,70,0.667,0.702,1
5710,6081,y,47,1,3,5,2,2,0,36,3,3,2,17656.0,0,17656.0,0.727,4633,71,0.868,0.0,1
5711,6947,n,57,0,2,5,2,4,0,50,5,0,3,2475.0,0,2475.0,0.823,2574,43,0.654,0.0,0
5712,1621,y,46,0,4,3,2,4,0,33,3,2,2,3942.0,1711,2231.0,0.61,4622,71,0.614,0.434,1
5713,3109,y,57,0,1,2,2,4,0,36,4,2,3,1771.0,1289,482.0,0.911,4813,84,0.867,0.728,1
5714,4679,n,45,0,3,2,0,5,0,37,5,2,6,17678.0,0,17678.0,0.788,2566,49,0.815,0.0,0
5715,7057,y,50,1,1,2,1,0,0,43,4,5,3,20958.0,0,20958.0,0.769,4425,78,0.696,0.0,1
5716,8752,y,53,0,4,2,2,4,0,46,4,1,2,4117.0,777,3340.0,0.592,5218,88,0.6,0.189,1
5717,9890,y,43,0,2,2,2,1,3,39,3,1,2,18524.0,1736,16788.0,0.762,4496,64,0.882,0.094,1
5718,969,y,36,1,4,4,1,4,0,26,5,1,1,2222.0,1291,931.0,0.988,4095,88,0.63,0.581,1
5719,3647,y,56,0,2,0,1,4,0,46,5,3,3,3119.0,1778,1341.0,1.01,4168,63,0.853,0.57,1
5720,740,y,46,1,3,0,1,1,0,34,5,1,2,1611.0,0,1611.0,0.731,4444,78,0.857,0.0,1
5721,4121,n,53,0,1,2,0,4,0,44,3,3,3,4090.0,2517,1573.0,0.562,2016,49,0.69,0.615,0
5722,4476,y,55,1,0,6,2,2,0,36,3,3,3,1467.0,0,1467.0,0.739,4226,74,0.85,0.0,1
5723,8311,y,52,0,1,2,1,1,0,46,5,1,2,2442.0,1507,935.0,0.631,4535,85,0.809,0.617,1
5724,8842,n,53,0,1,3,1,1,0,44,3,3,3,1816.0,0,1816.0,0.884,2474,44,0.692,0.0,0
5725,7293,y,40,0,3,3,2,4,0,27,3,3,3,1438.3,0,1438.3,0.845,4332,78,0.696,0.0,1
5726,1159,y,42,1,4,2,2,2,0,35,3,3,1,14958.0,1644,13314.0,0.686,4038,68,0.511,0.11,1
5727,7884,n,43,0,2,2,1,5,0,25,4,2,4,21961.0,0,21961.0,0.653,2237,39,0.393,0.0,0
5728,1761,y,40,0,3,5,2,4,0,30,5,1,2,1625.0,912,713.0,0.877,3968,73,0.698,0.561,1
5729,1181,y,49,0,0,4,1,4,0,36,6,3,3,3007.0,2517,490.0,0.853,4423,67,0.675,0.837,1
5730,2094,y,47,1,3,6,1,0,0,28,3,2,2,11629.0,802,10827.0,0.912,3752,78,0.902,0.069,1
5731,7667,n,42,0,2,2,3,4,0,32,3,3,3,1507.0,0,1507.0,0.806,2528,41,0.64,0.0,0
5732,3165,y,45,0,3,3,2,5,0,36,6,1,2,3111.0,1994,1117.0,0.753,4478,56,0.697,0.641,1
5733,9254,y,60,1,1,2,2,1,0,54,6,3,3,1848.0,1408,440.0,0.779,4757,75,0.923,0.762,1
5734,7162,n,44,0,1,2,2,1,0,38,3,2,5,4142.0,2517,1625.0,0.809,2104,44,0.833,0.608,0
5735,2841,y,46,1,4,3,2,3,0,36,6,1,2,1438.3,0,1438.3,0.746,4461,71,0.821,0.0,1
5736,7135,y,45,0,4,5,2,4,0,39,6,2,3,2202.0,1414,788.0,0.593,4531,77,0.54,0.642,1
5737,6452,y,42,1,4,2,1,2,0,36,4,2,3,3591.0,1749,1842.0,0.733,5079,80,0.905,0.487,1
5738,7119,n,49,1,3,0,1,0,0,43,5,3,3,4781.0,0,4781.0,0.788,2451,50,0.667,0.0,0
5739,1162,y,58,0,0,6,1,4,0,36,3,3,3,3832.0,1439,2393.0,0.851,4741,88,0.76,0.376,1
5740,3359,y,53,1,3,3,1,0,0,44,4,2,0,9025.0,1005,8020.0,0.568,4412,87,0.706,0.111,1
5741,8450,y,44,1,2,5,2,1,0,28,3,1,2,11627.0,0,11627.0,0.638,3264,67,0.396,0.0,1
5742,4947,y,61,0,1,0,1,5,0,46,6,2,2,5686.0,0,5686.0,1.027,4338,67,0.675,0.0,1
5743,2122,y,49,0,1,6,1,4,0,40,5,1,3,2636.0,1840,796.0,0.844,4056,67,0.811,0.698,1
5744,4277,y,37,0,4,3,2,4,0,36,6,2,3,1438.3,0,1438.3,0.568,4815,84,0.787,0.0,1
5745,8149,y,43,0,5,3,2,4,0,33,6,2,2,4976.0,866,4110.0,0.985,4317,69,0.568,0.174,1
5746,6485,y,38,0,3,3,2,5,0,24,6,3,3,13951.0,1607,12344.0,0.932,4576,70,0.591,0.115,1
5747,9968,y,44,1,4,3,2,2,0,40,4,3,2,14370.0,945,13425.0,0.557,4510,79,0.646,0.066,1
5748,1484,y,60,1,1,3,2,1,3,49,5,2,2,21681.0,0,21681.0,0.704,3844,75,1.083,0.0,1
5749,884,y,59,0,0,4,2,1,0,40,5,3,3,2634.0,1644,990.0,1.092,4190,71,0.732,0.624,1
5750,1975,y,37,0,2,3,2,1,0,27,4,1,2,2204.0,919,1285.0,0.712,4555,82,1.0,0.417,1
5751,2055,y,48,0,1,6,3,1,0,36,3,1,3,2447.0,1991,456.0,0.719,4228,82,0.708,0.814,1
5752,3167,y,60,0,0,6,2,5,0,36,3,3,2,3068.0,0,3068.0,0.897,4533,79,0.795,0.0,1
5753,3400,n,48,0,3,2,2,4,0,43,3,3,4,1502.0,0,1502.0,0.529,2204,36,0.44,0.0,0
5754,2647,y,39,0,3,5,2,5,0,25,5,3,3,4181.0,1604,2577.0,0.659,3955,74,0.574,0.384,1
5755,10032,y,52,0,3,3,1,4,0,48,4,2,2,3136.0,1103,2033.0,0.812,4528,81,0.884,0.352,1
5756,6201,y,42,0,4,3,1,4,0,35,4,2,2,4478.0,1700,2778.0,0.655,3879,76,1.235,0.38,1
5757,7521,n,60,0,1,5,2,5,0,50,3,6,3,7359.0,0,7359.0,0.768,2869,43,0.433,0.0,0
5758,8960,y,52,1,4,2,2,1,0,46,3,3,2,13090.0,0,13090.0,0.75,3851,78,1.0,0.0,1
5759,6505,y,44,0,1,3,1,1,0,35,6,2,2,6849.0,0,6849.0,0.736,3770,82,0.864,0.0,1
5760,3250,y,36,0,4,5,1,4,0,36,5,3,0,4228.0,1886,2342.0,1.076,4356,74,0.682,0.446,1
5761,4448,y,49,0,3,2,1,1,0,36,3,3,2,5678.0,2082,3596.0,0.83,5092,70,0.707,0.367,1
5762,4106,y,42,0,2,3,1,4,0,31,3,5,2,3964.0,1218,2746.0,0.593,4580,75,1.419,0.307,1
5763,7434,n,48,1,3,2,1,3,0,37,5,2,4,7970.0,2434,5536.0,0.406,1263,27,0.35,0.305,0
5764,3498,y,36,0,0,0,3,5,0,26,5,3,3,4692.0,0,4692.0,0.837,4281,69,0.643,0.0,1
5765,794,n,45,0,3,5,0,4,0,32,3,2,2,1942.0,0,1942.0,0.366,1853,31,0.107,0.0,0
5766,6616,n,40,1,4,2,0,1,0,28,1,2,3,5821.0,894,4927.0,0.461,2011,42,0.273,0.154,0
5767,9876,y,48,0,4,4,3,4,0,43,4,1,3,2357.0,1462,895.0,0.734,4534,75,1.027,0.62,1
5768,587,y,54,0,0,6,1,5,0,36,3,1,2,8294.0,696,7598.0,0.806,4136,77,1.2,0.084,1
5769,9962,y,32,0,3,4,1,1,0,26,4,3,3,3174.0,2084,1090.0,0.636,4508,83,1.075,0.657,1
5770,6307,y,34,0,3,5,2,4,0,36,4,3,3,1438.3,0,1438.3,0.734,4302,74,0.762,0.0,1
5771,2837,y,46,0,2,0,0,4,0,31,6,1,2,1852.0,1428,424.0,0.795,4486,61,0.848,0.771,1
5772,803,n,47,1,3,5,2,1,0,39,4,3,1,1809.0,457,1352.0,0.703,2169,49,0.485,0.253,0
5773,5048,y,48,0,1,2,0,1,0,38,4,1,2,3503.0,1572,1931.0,0.866,4671,93,0.632,0.449,1
5774,5282,y,52,1,5,1,2,1,3,39,4,2,2,17835.0,868,16967.0,0.723,4258,58,0.657,0.049,1
5775,2730,y,45,1,2,5,1,0,0,36,6,2,3,3383.0,1458,1925.0,0.678,4897,75,0.562,0.431,1
5776,7602,y,46,0,4,6,2,4,0,39,4,2,3,7128.0,1457,5671.0,0.553,3534,70,0.591,0.204,1
5777,2810,y,36,0,1,2,1,4,0,22,5,2,3,1438.3,790,648.3,0.615,3959,59,0.735,0.549,1
5778,5686,y,42,0,3,3,1,4,0,33,6,3,2,3815.0,1190,2625.0,0.852,4430,94,0.741,0.312,1
5779,7753,y,39,0,3,2,1,4,0,27,3,3,2,1902.0,962,940.0,0.534,4203,69,0.725,0.506,1
5780,1411,y,43,0,1,5,0,4,0,36,5,2,3,2077.0,1254,823.0,0.821,4226,75,1.143,0.604,1
5781,6547,n,48,0,2,1,1,4,0,36,4,3,4,2514.0,2090,424.0,0.842,2603,53,0.606,0.831,0
5782,8070,y,56,1,4,3,2,3,0,40,4,3,3,34516.0,0,34516.0,0.846,4714,82,0.745,0.0,1
5783,3195,y,45,0,5,2,2,4,0,38,3,3,0,2144.0,1492,652.0,0.96,3859,55,0.571,0.696,1
5784,9323,y,65,0,0,3,2,4,0,56,3,3,2,5951.0,2517,3434.0,0.787,4554,83,0.694,0.423,1
5785,4251,y,54,0,3,3,0,5,0,36,3,5,3,4806.0,0,4806.0,0.827,4674,87,0.74,0.0,1
5786,1972,y,42,0,3,2,2,5,0,34,3,3,3,16612.0,2517,14095.0,0.602,4697,94,0.808,0.152,1
5787,9216,y,53,0,1,2,1,1,0,47,6,2,2,2799.0,0,2799.0,0.689,4116,88,0.571,0.0,1
5788,5805,y,63,1,0,6,2,1,3,54,4,3,3,18064.0,1695,16369.0,0.838,3434,71,0.479,0.094,1
5789,8986,y,49,0,4,2,1,4,0,34,3,1,3,2560.0,1430,1130.0,0.766,4783,86,0.792,0.559,1
5790,1765,y,42,0,3,5,1,4,0,36,6,2,2,5821.0,0,5821.0,0.859,4591,70,1.188,0.0,1
5791,81,y,43,0,5,5,2,4,0,36,4,3,2,2057.0,1279,778.0,0.562,4321,76,0.689,0.622,1
5792,2746,y,49,0,5,3,0,4,0,42,5,2,3,1972.0,1489,483.0,0.69,4715,66,0.65,0.755,1
5793,5888,y,44,1,3,3,1,2,0,36,6,2,3,2675.0,0,2675.0,0.7,4149,79,0.717,0.0,1
5794,5915,y,48,1,3,2,1,1,0,33,3,1,2,6223.0,2126,4097.0,0.681,4518,79,0.795,0.342,1
5795,1079,y,44,0,4,3,2,5,0,37,3,3,3,7632.0,0,7632.0,0.557,4498,86,0.623,0.0,1
5796,5660,y,55,0,1,6,3,4,0,36,5,2,1,3258.0,2517,741.0,0.985,4960,77,0.75,0.773,1
5797,2568,y,46,1,3,3,2,2,3,29,4,3,3,34516.0,2040,32476.0,0.764,3754,53,1.038,0.059,1
5798,1282,y,49,0,1,3,0,1,0,43,3,3,2,3054.0,845,2209.0,0.731,4460,88,0.692,0.277,1
5799,9772,y,35,0,2,1,2,4,0,30,5,1,1,1438.3,0,1438.3,1.126,4006,72,0.946,0.0,1
5800,3131,n,50,1,3,5,2,0,0,36,1,2,3,7970.0,2282,5688.0,0.28,1872,41,0.206,0.286,0
5801,3856,n,55,0,1,6,2,4,0,36,5,2,3,1836.0,572,1264.0,0.758,2400,34,0.789,0.312,0
5802,5196,y,47,1,3,2,3,0,0,36,3,2,3,9397.0,795,8602.0,0.749,5265,98,0.581,0.085,1
5803,5773,y,60,0,0,5,1,4,0,36,4,2,3,1601.0,0,1601.0,0.829,4919,69,1.091,0.0,1
5804,845,y,45,1,4,3,1,3,0,36,3,2,3,34516.0,1170,33346.0,0.678,3785,64,0.6,0.034,1
5805,5326,y,51,0,1,3,1,4,0,43,5,1,3,1822.0,1114,708.0,0.539,5210,73,0.553,0.611,1
